;Data;Precipitacao;estacao;chirps;persiann
49649;07/12/2020;1.8;A346;0;1.57444346
49650;08/12/2020;0;A346;0;1.582272768
49651;09/12/2020;0;A346;9.570461273;6.485675812
49652;10/12/2020;29.4;A346;4.785230637;6.15130949
49653;11/12/2020;0;A346;0;0.311451465
49654;12/12/2020;0;A346;0;0
49655;13/12/2020;0;A346;0;0
49656;14/12/2020;0;A346;0;0.310496688
49657;15/12/2020;0;A346;4.179508209;2.49562192
49658;16/12/2020;0;A346;0;1.096668243
49659;17/12/2020;0;A346;0;1.954639792
49660;18/12/2020;0.4;A346;2.705786705;1.735802412
49661;19/12/2020;0;A346;0;0
49662;20/12/2020;11.2;A346;5.41157341;5.666086674
49663;21/12/2020;0;A346;23.70837975;9.729850769
49664;22/12/2020;2.4;A346;0;2.77976656
49665;23/12/2020;0.2;A346;0;1.8095119
49666;24/12/2020;0;A346;15.80558777;4.440331459
49667;25/12/2020;9.2;A346;0;0.226475447
49668;26/12/2020;0.2;A346;0;0.197258949
49669;27/12/2020;0;A346;0;0
49670;28/12/2020;0;A346;0;0
49671;29/12/2020;0;A346;0;0
49672;30/12/2020;0;A346;0;0
49673;31/12/2020;0;A346;0;0
49674;01/01/2017;0;A364;0;4.806959152
49675;02/01/2017;0;A364;8.539958954;3.768756866
49676;03/01/2017;8;A364;25.61987877;13.39213085
49677;04/01/2017;0;A364;17.07991791;5.558818817
49678;05/01/2017;0.2;A364;0;0.825567245
49679;06/01/2017;7;A364;3.522593737;1.611856341
49680;07/01/2017;0;A364;0;0.659241438
49681;08/01/2017;0;A364;0;0.242942244
49682;09/01/2017;0;A364;0;1.27847755
49683;10/01/2017;0.2;A364;0;0.748223364
49684;11/01/2017;5.6;A364;20.10744858;11.75869656
49685;12/01/2017;6.4;A364;0;0.999166667
49686;13/01/2017;0.2;A364;20.10744858;13.36085415
49687;14/01/2017;21.6;A364;30.16117287;18.35814095
49688;15/01/2017;0.2;A364;0;5.425467491
49689;16/01/2017;2.6;A364;0;0
49690;17/01/2017;6.2;A364;11.2219944;9.647619247
49691;18/01/2017;0;A364;0;0.317134172
49692;19/01/2017;0.4;A364;0;4.331500053
49693;20/01/2017;6;A364;11.2219944;10.27025032
49694;21/01/2017;0.2;A364;0;3.975746155
49695;22/01/2017;1;A364;0;2.567865849
49696;23/01/2017;4.2;A364;17.96207237;7.638861179
49697;24/01/2017;0.6;A364;26.94310951;16.24682426
49698;25/01/2017;2.8;A364;0;1.295934439
49699;26/01/2017;0.6;A364;0;2.42845273
49700;27/01/2017;0.2;A364;0;1.880499125
49701;28/01/2017;0.2;A364;0;2.593808651
49702;29/01/2017;0;A364;0;0
49703;30/01/2017;0;A364;0;0
49704;31/01/2017;0;A364;8.507626534;3.165765524
49705;01/02/2017;2.8;A364;8.633656502;12.08504486
49706;02/02/2017;7.6;A364;25.90097046;23.77443314
49707;03/02/2017;8.4;A364;8.633656502;8.988676071
49708;04/02/2017;16.4;A364;8.633656502;7.665380478
49709;05/02/2017;0;A364;0;3.287685394
49710;06/02/2017;0;A364;5.637661934;8.707923889
49711;07/02/2017;0;A364;16.91298676;15.08648014
49712;08/02/2017;7;A364;0;1.823436856
49713;09/02/2017;15;A364;11.27532387;4.992165089
49714;10/02/2017;19;A364;22.55064774;15.18199253
49715;11/02/2017;77.6;A364;5.324410915;7.343240738
49716;12/02/2017;0.6;A364;0;3.742965698
49717;13/02/2017;0.4;A364;0;4.957432747
49718;14/02/2017;20;A364;21.29764366;12.62107658
49719;15/02/2017;2;A364;26.62205696;24.38022232
49720;16/02/2017;0;A364;0;1.076696038
49721;17/02/2017;0.2;A364;0;3.29839468
49722;18/02/2017;;A364;25.25442505;26.03433609
49723;19/02/2017;;A364;18.94081879;15.07374382
49724;20/02/2017;;A364;6.313606262;4.859314442
49725;21/02/2017;;A364;16.76444435;8.395624161
49726;22/02/2017;;A364;5.588148594;2.531682968
49727;23/02/2017;;A364;5.588148594;4.440792084
49728;24/02/2017;;A364;5.588148594;5.000268936
49729;25/02/2017;;A364;16.76444435;15.70876408
49730;26/02/2017;;A364;0;4.751934052
49731;27/02/2017;;A364;0;0.709982634
49732;28/02/2017;;A364;14.21923065;16.10963058
49733;01/03/2017;;A364;20.55804634;19.22896576
49734;02/03/2017;;A364;0;0.486078054
49735;03/03/2017;;A364;0;0.444262236
49736;04/03/2017;;A364;0;0
49737;05/03/2017;0.2;A364;0;0
49738;06/03/2017;0;A364;4.697725773;7.144453049
49739;07/03/2017;0;A364;0;0.848642468
49740;08/03/2017;0.2;A364;4.697725773;2.768783331
49741;09/03/2017;0.2;A364;9.395451546;1.957606077
49742;10/03/2017;0;A364;0;0.365464926
49743;11/03/2017;0;A364;0;0
49744;12/03/2017;0;A364;0;0.446679354
49745;13/03/2017;0;A364;12.98887253;14.92774391
49746;14/03/2017;0;A364;12.98887253;14.76241493
49747;15/03/2017;1.4;A364;38.96661758;17.43306351
49748;16/03/2017;1.6;A364;4.865758896;3.710726023
49749;17/03/2017;0;A364;14.59727669;12.95394325
49750;18/03/2017;25.6;A364;4.865758896;3.119987726
49751;19/03/2017;0;A364;4.865758896;4.864406109
49752;20/03/2017;0.2;A364;0;1.031858325
49753;21/03/2017;0;A364;0;0.99729377
49754;22/03/2017;0;A364;2.726330996;3.864211321
49755;23/03/2017;8.8;A364;2.726330996;3.049408913
49756;24/03/2017;1.4;A364;0;3.488353014
49757;25/03/2017;4.8;A364;0;2.179737091
49758;26/03/2017;0.6;A364;0;1.51406908
49759;27/03/2017;2.2;A364;7.411249638;7.100702763
49760;28/03/2017;9.6;A364;7.411249638;4.538097858
49761;29/03/2017;0.8;A364;7.411249638;4.653151512
49762;30/03/2017;0.4;A364;14.82249928;3.208695173
49763;31/03/2017;4.8;A364;0;1.901771307
49764;01/04/2017;23.6;A364;14.71090317;26.62247658
49765;02/04/2017;12.2;A364;29.42180634;31.9360714
49766;03/04/2017;4.6;A364;0;1.995118976
49767;04/04/2017;9;A364;0;0
49768;05/04/2017;0.4;A364;0;0
49769;06/04/2017;0;A364;0;0
49770;07/04/2017;1.6;A364;0;0.931885362
49771;08/04/2017;0;A364;0;0
49772;09/04/2017;0;A364;0;0
49773;10/04/2017;;A364;0;1.394179583
49774;11/04/2017;;A364;0;0
49775;12/04/2017;;A364;0;0.59149605
49776;13/04/2017;;A364;8.378180504;7.866726875
49777;14/04/2017;;A364;0;0
49778;15/04/2017;;A364;0;0
49779;16/04/2017;;A364;0;0
49780;17/04/2017;;A364;0;0
49781;18/04/2017;;A364;0;0
49782;19/04/2017;;A364;0;0.624118507
49783;20/04/2017;;A364;0;0
49784;21/04/2017;;A364;0;0
49785;22/04/2017;;A364;0;0
49786;23/04/2017;;A364;0;0.910852551
49787;24/04/2017;;A364;0;0
49788;25/04/2017;;A364;0;0
49789;26/04/2017;;A364;0;0
49790;27/04/2017;;A364;0;0
49791;28/04/2017;;A364;0;0
49792;29/04/2017;;A364;0;0
49793;30/04/2017;;A364;0;0
49794;01/05/2017;;A364;0;0.501174808
49795;02/05/2017;;A364;0;1.331174612
49796;03/05/2017;;A364;0;1.45454073
49797;04/05/2017;;A364;0;0
49798;05/05/2017;;A364;0;0
49799;06/05/2017;;A364;0;0
49800;07/05/2017;;A364;0;0
49801;08/05/2017;;A364;0;0
49802;09/05/2017;;A364;0;0
49803;10/05/2017;;A364;0;0
49804;11/05/2017;;A364;0;0
49805;12/05/2017;;A364;0;0
49806;13/05/2017;;A364;0;0
49807;14/05/2017;;A364;0;0
49808;15/05/2017;;A364;0;0
49809;16/05/2017;;A364;0;0
49810;17/05/2017;;A364;0;0
49811;18/05/2017;;A364;0;0
49812;19/05/2017;;A364;0;0.590978026
49813;20/05/2017;;A364;0;3.750873566
49814;21/05/2017;;A364;0;0
49815;22/05/2017;;A364;0;0
49816;23/05/2017;;A364;0;0
49817;24/05/2017;;A364;0;0
49818;25/05/2017;;A364;0;0
49819;26/05/2017;;A364;0;0
49820;27/05/2017;;A364;0;0
49821;28/05/2017;;A364;0;0
49822;29/05/2017;;A364;0;0
49823;30/05/2017;;A364;0;0
49824;31/05/2017;;A364;0;0
49825;01/06/2017;;A364;0;0
49826;02/06/2017;;A364;0;0
49827;03/06/2017;;A364;0;0
49828;04/06/2017;;A364;0;33.89764404
49829;05/06/2017;;A364;0;0
49830;06/06/2017;;A364;0;0
49831;07/06/2017;;A364;0;0
49832;08/06/2017;;A364;0;0
49833;09/06/2017;;A364;0;0
49834;10/06/2017;;A364;0;0
49835;11/06/2017;;A364;0;0
49836;12/06/2017;;A364;0;0
49837;13/06/2017;;A364;0;0
49838;14/06/2017;;A364;0;0
49839;15/06/2017;;A364;0;0
49840;16/06/2017;;A364;0;0
49841;17/06/2017;;A364;0;0
49842;18/06/2017;0;A364;0;0
49843;19/06/2017;0;A364;0;0
49844;20/06/2017;0;A364;0;0
49845;21/06/2017;0;A364;0;0
49846;22/06/2017;0;A364;0;0
49847;23/06/2017;0;A364;0;0
49848;24/06/2017;0;A364;0;0
49849;25/06/2017;0;A364;0;0
49850;26/06/2017;0;A364;0;0
49851;27/06/2017;0;A364;0;0
49852;28/06/2017;0;A364;0;0
49853;29/06/2017;0;A364;0;0
49854;30/06/2017;0;A364;0;0
49855;01/07/2017;0;A364;0;0
49856;02/07/2017;0;A364;0;0
49857;03/07/2017;0;A364;0;0
49858;04/07/2017;0;A364;0;0
49859;05/07/2017;0;A364;0;0
49860;06/07/2017;0;A364;0;0
49861;07/07/2017;0;A364;0;0
49862;08/07/2017;0;A364;0;0
49863;09/07/2017;0;A364;0;0
49864;10/07/2017;0;A364;0;0
49865;11/07/2017;0;A364;0;0
49866;12/07/2017;0;A364;0;0
49867;13/07/2017;0;A364;0;0
49868;14/07/2017;0;A364;0;0
49869;15/07/2017;0;A364;0;0
49870;16/07/2017;0;A364;0;0
49871;17/07/2017;0;A364;0;0
49872;18/07/2017;0;A364;0;0
49873;19/07/2017;0;A364;0;0
49874;20/07/2017;0;A364;0;0
49875;21/07/2017;0;A364;0;0
49876;22/07/2017;0;A364;0;0
49877;23/07/2017;0;A364;0;0
49878;24/07/2017;0;A364;0;0
49879;25/07/2017;0;A364;0;0
49880;26/07/2017;0;A364;0;0
49881;27/07/2017;0;A364;0;0
49882;28/07/2017;0;A364;0;0
49883;29/07/2017;0;A364;0;0
49884;30/07/2017;0;A364;0;0
49885;31/07/2017;0;A364;0;0
49886;01/08/2017;0;A364;0;0
49887;02/08/2017;0;A364;0;0
49888;03/08/2017;0;A364;0;0
49889;04/08/2017;0;A364;0;0
49890;05/08/2017;0;A364;0;0
49891;06/08/2017;0;A364;0;0
49892;07/08/2017;0;A364;0;0
49893;08/08/2017;0;A364;0;0
49894;09/08/2017;0;A364;0;0
49895;10/08/2017;0;A364;0;0
49896;11/08/2017;0;A364;0;0
49897;12/08/2017;0;A364;0;0
49898;13/08/2017;0;A364;0;0
49899;14/08/2017;0;A364;0;0
49900;15/08/2017;0;A364;0;0
49901;16/08/2017;0;A364;0;0
49902;17/08/2017;0;A364;0;0
49903;18/08/2017;0;A364;0;0
49904;19/08/2017;0;A364;0;0
49905;20/08/2017;0;A364;0;0
49906;21/08/2017;0;A364;0;0
49907;22/08/2017;0;A364;0;0
49908;23/08/2017;0;A364;0;0
49909;24/08/2017;0;A364;0;0
49910;25/08/2017;0;A364;0;0
49911;26/08/2017;0;A364;0;0
49912;27/08/2017;0;A364;0;0
49913;28/08/2017;0;A364;0;0
49914;29/08/2017;0;A364;0;0
49915;30/08/2017;0;A364;0;0
49916;31/08/2017;0;A364;0;0
49917;01/09/2017;0;A364;0;0
49918;02/09/2017;0;A364;0;0
49919;03/09/2017;0;A364;0;0
49920;04/09/2017;0;A364;0;0
49921;05/09/2017;0;A364;0;0
49922;06/09/2017;0;A364;0;0
49923;07/09/2017;0;A364;0;0
49924;08/09/2017;0;A364;0;0
49925;09/09/2017;0;A364;0;0
49926;10/09/2017;0;A364;0;0
49927;11/09/2017;0;A364;0;0
49928;12/09/2017;0;A364;0;0
49929;13/09/2017;0;A364;0;0
49930;14/09/2017;0;A364;0;0
49931;15/09/2017;0;A364;0;0
49932;16/09/2017;0;A364;0;0
49933;17/09/2017;0;A364;0;0
49934;18/09/2017;0;A364;0;0
49935;19/09/2017;0;A364;0;0
49936;20/09/2017;0;A364;0;0
49937;21/09/2017;0;A364;0;0
49938;22/09/2017;0;A364;0;0
49939;23/09/2017;0;A364;2.236853361;0
49940;24/09/2017;0;A364;0;0
49941;25/09/2017;0;A364;0;0
49942;26/09/2017;0;A364;0;0
49943;27/09/2017;0;A364;0;0
49944;28/09/2017;0;A364;0;0
49945;29/09/2017;0;A364;2.997220278;0
49946;30/09/2017;0;A364;0;0
49947;01/10/2017;0;A364;0;0.994103789
49948;02/10/2017;0;A364;0;0
49949;03/10/2017;0;A364;0;0
49950;04/10/2017;0;A364;0;0
49951;05/10/2017;0;A364;0;0
49952;06/10/2017;0;A364;0;0
49953;07/10/2017;0;A364;0;0
49954;08/10/2017;0;A364;0;0
49955;09/10/2017;0;A364;0;0.995791018
49956;10/10/2017;0;A364;0;0
49957;11/10/2017;0;A364;0;0
49958;12/10/2017;0;A364;0;0
49959;13/10/2017;0;A364;0;0
49960;14/10/2017;0;A364;0;0
49961;15/10/2017;0;A364;0;0
49962;16/10/2017;0;A364;0;0
49963;17/10/2017;0;A364;0;0
49964;18/10/2017;0;A364;0;0
49965;19/10/2017;0;A364;0;0
49966;20/10/2017;0;A364;0;0
49967;21/10/2017;0;A364;0;0
49968;22/10/2017;0;A364;0;0
49969;23/10/2017;0;A364;0;0
49970;24/10/2017;0;A364;0;0
49971;25/10/2017;0;A364;0;0
49972;26/10/2017;0;A364;0;0
49973;27/10/2017;0;A364;10.77536869;4.078322887
49974;28/10/2017;0;A364;0;1.417255998
49975;29/10/2017;0;A364;0;0
49976;30/10/2017;0;A364;0;0
49977;31/10/2017;0;A364;21.55073738;9.752407074
49978;01/11/2017;29;A364;8.055074692;7.121042252
49979;02/11/2017;0;A364;8.055074692;4.549784184
49980;03/11/2017;5.8;A364;0;0
49981;04/11/2017;0;A364;0;0
49982;05/11/2017;0;A364;0;0
49983;06/11/2017;0.2;A364;0;0.974246502
49984;07/11/2017;0;A364;23.98519135;13.23747635
49985;08/11/2017;57;A364;11.99259567;16.38331795
49986;09/11/2017;6;A364;0;0.335309803
49987;10/11/2017;2;A364;0;0.558409631
49988;11/11/2017;0.4;A364;22.14313889;19.53146553
49989;12/11/2017;0;A364;0;3.001616955
49990;13/11/2017;0;A364;22.14313889;15.34999466
49991;14/11/2017;34.2;A364;33.21470642;18.1555748
49992;15/11/2017;5.2;A364;0;1.366651535
49993;16/11/2017;1.2;A364;0;0.550158918
49994;17/11/2017;0;A364;0;1.135630965
49995;18/11/2017;0;A364;0;0
49996;19/11/2017;0;A364;10.41830254;17.03974342
49997;20/11/2017;0;A364;5.209151268;1.257741809
49998;21/11/2017;0;A364;0;0
49999;22/11/2017;0;A364;0;0.66434902
50000;23/11/2017;0;A364;8.544967651;8.966236115
50001;24/11/2017;1.8;A364;8.544967651;8.682742119
50002;25/11/2017;21.2;A364;0;0
50003;26/11/2017;0;A364;0;0
50004;27/11/2017;0;A364;0;0
50005;28/11/2017;0;A364;0;0
50006;29/11/2017;0;A364;0;0
50007;30/11/2017;0;A364;23.38317108;16.80608368
50008;01/12/2017;6;A364;15.02939415;11.77249336
50009;02/12/2017;4.4;A364;7.514697075;5.121697903
50010;03/12/2017;0;A364;0;1.06879878
50011;04/12/2017;0;A364;0;0
50012;05/12/2017;0;A364;0;0
50013;06/12/2017;0;A364;0;0
50014;07/12/2017;0;A364;6.655911922;3.336495876
50015;08/12/2017;1.4;A364;13.31182384;18.39358139
50016;09/12/2017;12.8;A364;0;2.653557301
50017;10/12/2017;81.6;A364;6.655911922;5.677608967
50018;11/12/2017;0.8;A364;0;1.787249923
50019;12/12/2017;14.4;A364;0;2.453114986
50020;13/12/2017;13.8;A364;19.12841988;17.79976654
50021;14/12/2017;0.2;A364;9.564209938;6.781579018
50022;15/12/2017;0.4;A364;0;6.790456772
50023;16/12/2017;0;A364;0;1.27094841
50024;17/12/2017;0;A364;0;1.615149498
50025;18/12/2017;0;A364;3.674221516;2.759754658
50026;19/12/2017;0;A364;0;0
50027;20/12/2017;0;A364;0;0.476691037
50028;21/12/2017;0;A364;0;0
50029;22/12/2017;1.6;A364;0;3.261031151
50030;23/12/2017;10.6;A364;13.92824268;14.83171654
50031;24/12/2017;0;A364;0;0.616351962
50032;25/12/2017;0;A364;13.92824268;12.22869587
50033;26/12/2017;0.4;A364;0;3.349471807
50034;27/12/2017;0;A364;0;5.853807449
50035;28/12/2017;0;A364;9.219635963;7.381881714
50036;29/12/2017;0;A364;0;0
50037;30/12/2017;0;A364;0;6.408011913
50038;31/12/2017;0.6;A364;27.65890884;11.55224609
50039;01/01/2018;4;A364;0;1.269072533
50040;02/01/2018;56.2;A364;13.17146111;6.944545269
50041;03/01/2018;0.8;A364;26.34292221;9.899080276
50042;04/01/2018;0.2;A364;0;4.504081726
50043;05/01/2018;0;A364;13.17146111;5.874239922
50044;06/01/2018;35.4;A364;0;2.372375011
50045;07/01/2018;10.2;A364;0;6.310794353
50046;08/01/2018;0;A364;0;0
50047;09/01/2018;0;A364;0;0
50048;10/01/2018;1.2;A364;0;0
50049;11/01/2018;0;A364;0;10.00592709
50050;12/01/2018;1.6;A364;0;8.036324501
50051;13/01/2018;0;A364;14.90030384;10.52104568
50052;14/01/2018;21.6;A364;14.90030384;7.959593773
50053;15/01/2018;12.8;A364;7.45015192;1.692533255
50054;16/01/2018;0.2;A364;0;0
50055;17/01/2018;0;A364;0;0
50056;18/01/2018;0;A364;0;0
50057;19/01/2018;0;A364;0;1.995528817
50058;20/01/2018;0;A364;0;1.132632852
50059;21/01/2018;0;A364;0;1.192865372
50060;22/01/2018;6.8;A364;0;0
50061;23/01/2018;4.8;A364;3.473066568;2.081425667
50062;24/01/2018;22.2;A364;0;0
50063;25/01/2018;0;A364;6.946133137;8.000447273
50064;26/01/2018;2.6;A364;0;3.887615204
50065;27/01/2018;0.4;A364;0;0
50066;28/01/2018;9;A364;24.88724709;9.729119301
50067;29/01/2018;37.8;A364;12.44362354;3.154349804
50068;30/01/2018;6;A364;0;1.364397049
50069;31/01/2018;4.8;A364;12.44362354;4.909734249
50070;01/02/2018;38.8;A364;20.08212852;17.0007782
50071;02/02/2018;15.4;A364;0;0.817459226
50072;03/02/2018;2.6;A364;6.694042683;12.09767246
50073;04/02/2018;34.6;A364;26.77617073;24.00111771
50074;05/02/2018;28.8;A364;20.08212852;30.40097809
50075;06/02/2018;0;A364;0;4.018378258
50076;07/02/2018;2.6;A364;13.34469795;17.67941093
50077;08/02/2018;0;A364;0;2.470844269
50078;09/02/2018;14.4;A364;40.03409195;41.2587738
50079;10/02/2018;43.6;A364;0;0
50080;11/02/2018;2;A364;5.030323982;0.655879974
50081;12/02/2018;6.4;A364;0;3.474943638
50082;13/02/2018;0;A364;0;0
50083;14/02/2018;0.2;A364;0;0
50084;15/02/2018;0;A364;0;0
50085;16/02/2018;0;A364;0;5.181748867
50086;17/02/2018;0;A364;0;0.426371455
50087;18/02/2018;0;A364;0;3.717642546
50088;19/02/2018;0;A364;0;7.919034004
50089;20/02/2018;45;A364;21.34584236;16.98758888
50090;21/02/2018;3.6;A364;0;16.71652985
50091;22/02/2018;10;A364;11.48839855;9.405233383
50092;23/02/2018;0;A364;5.744199276;15.68934917
50093;24/02/2018;3.2;A364;0;1.477955818
50094;25/02/2018;0.4;A364;22.9767971;19.47360229
50095;26/02/2018;11.2;A364;2.062698841;2.23638916
50096;27/02/2018;0;A364;0;0.442859113
50097;28/02/2018;0;A364;0;0
50098;01/03/2018;0;A364;0;0.397003829
50099;02/03/2018;13.4;A364;0;0
50100;03/03/2018;0.2;A364;0;4.178711891
50101;04/03/2018;0;A364;0;0.326110274
50102;05/03/2018;0;A364;0;0
50103;06/03/2018;0;A364;14.94508457;6.313223362
50104;07/03/2018;0;A364;7.472542286;15.97878742
50105;08/03/2018;0.4;A364;29.89016914;26.34342194
50106;09/03/2018;56.8;A364;14.94508457;14.01966095
50107;10/03/2018;0;A364;0;9.935883522
50108;11/03/2018;9.4;A364;14.18160915;15.22299957
50109;12/03/2018;9.8;A364;14.18160915;10.50149059
50110;13/03/2018;37.6;A364;21.27241325;27.97767258
50111;14/03/2018;6.8;A364;0;0.437690556
50112;15/03/2018;0;A364;7.090804577;14.09548473
50113;16/03/2018;0.8;A364;0;0.330733776
50114;17/03/2018;0.2;A364;0;5.24088192
50115;18/03/2018;0.4;A364;0;6.068487167
50116;19/03/2018;24.8;A364;25.45435905;13.26942062
50117;20/03/2018;8.2;A364;0;3.375457048
50118;21/03/2018;0.4;A364;5.854161739;1.633325458
50119;22/03/2018;2.6;A364;5.854161739;2.17766428
50120;23/03/2018;39.2;A364;11.70832348;29.76388168
50121;24/03/2018;23;A364;5.854161739;2.239311218
50122;25/03/2018;11.4;A364;5.854161739;10.73143196
50123;26/03/2018;25;A364;10.42082214;12.97166824
50124;27/03/2018;0;A364;0;0.733902216
50125;28/03/2018;0.2;A364;0;0
50126;29/03/2018;0.2;A364;0;0
50127;30/03/2018;0;A364;0;0
50128;31/03/2018;0;A364;0;0
50129;01/04/2018;0;A364;0;0
50130;02/04/2018;0;A364;0;0
50131;03/04/2018;0;A364;0;0
50132;04/04/2018;0;A364;0;2.247372627
50133;05/04/2018;0;A364;9.833384514;6.163145542
50134;06/04/2018;5.8;A364;8.712333679;11.29517841
50135;07/04/2018;0.2;A364;17.42466736;5.954203129
50136;08/04/2018;35.8;A364;0;4.927274227
50137;09/04/2018;7.6;A364;8.712333679;12.65264893
50138;10/04/2018;8.8;A364;0;4.339411259
50139;11/04/2018;2.8;A364;5.030255795;6.799648285
50140;12/04/2018;3.2;A364;5.030255795;0.939063907
50141;13/04/2018;0;A364;5.030255795;16.18950272
50142;14/04/2018;1;A364;5.030255795;16.67380905
50143;15/04/2018;0;A364;0;1.564321876
50144;16/04/2018;0;A364;0;0.878656149
50145;17/04/2018;0;A364;7.310616493;8.847493172
50146;18/04/2018;0;A364;0;0.639640808
50147;19/04/2018;0;A364;0;0
50148;20/04/2018;0;A364;0;0
50149;21/04/2018;0;A364;0;0
50150;22/04/2018;0;A364;0;0
50151;23/04/2018;0;A364;0;0
50152;24/04/2018;0;A364;0;0.447696269
50153;25/04/2018;0;A364;2.045145512;1.529803276
50154;26/04/2018;0;A364;2.483896255;5.787886143
50155;27/04/2018;0;A364;0;0
50156;28/04/2018;0;A364;0;0
50157;29/04/2018;0;A364;0;0
50158;30/04/2018;0;A364;0;0
50159;01/05/2018;;A364;0;0
50160;02/05/2018;;A364;2.864282846;0
50161;03/05/2018;;A364;0;0
50162;04/05/2018;;A364;0;0
50163;05/05/2018;;A364;0;0
50164;06/05/2018;;A364;0;0
50165;07/05/2018;;A364;0;0
50166;08/05/2018;;A364;0;0
50167;09/05/2018;;A364;0;0
50168;10/05/2018;;A364;0;0
50169;11/05/2018;;A364;0;0
50170;12/05/2018;;A364;0;0
50171;13/05/2018;;A364;0;0
50172;14/05/2018;;A364;0;0
50173;15/05/2018;;A364;0;0
50174;16/05/2018;;A364;0;0
50175;17/05/2018;;A364;0;0
50176;18/05/2018;;A364;0;0
50177;19/05/2018;;A364;0;0
50178;20/05/2018;;A364;0;0
50179;21/05/2018;;A364;0;0
50180;22/05/2018;;A364;0;1.020828724
50181;23/05/2018;;A364;0;0.227772832
50182;24/05/2018;;A364;0;0.484334797
50183;25/05/2018;;A364;0;0
50184;26/05/2018;;A364;0;0
50185;27/05/2018;;A364;0;0
50186;28/05/2018;;A364;0;0
50187;29/05/2018;;A364;0;0
50188;30/05/2018;;A364;0;0
50189;31/05/2018;;A364;0;0
50190;01/06/2018;;A364;0;0
50191;02/06/2018;;A364;0;0
50192;03/06/2018;;A364;0;0
50193;04/06/2018;;A364;0;0
50194;05/06/2018;;A364;0;0
50195;06/06/2018;;A364;0;0
50196;07/06/2018;;A364;0;0
50197;08/06/2018;;A364;0;0
50198;09/06/2018;;A364;0;0
50199;10/06/2018;;A364;0;0
50200;11/06/2018;;A364;0;0
50201;12/06/2018;;A364;0;0
50202;13/06/2018;;A364;0;0
50203;14/06/2018;;A364;0;0
50204;15/06/2018;;A364;0;0
50205;16/06/2018;;A364;0;0
50206;17/06/2018;;A364;0;0
50207;18/06/2018;;A364;0;0
50208;19/06/2018;;A364;0;0
50209;20/06/2018;;A364;0;0
50210;21/06/2018;;A364;0;0
50211;22/06/2018;;A364;0;0
50212;23/06/2018;;A364;0;0
50213;24/06/2018;;A364;0;0
50214;25/06/2018;;A364;0;0
50215;26/06/2018;;A364;0;0
50216;27/06/2018;;A364;0;0
50217;28/06/2018;;A364;0;0
50218;29/06/2018;;A364;0;0
50219;30/06/2018;;A364;0;0
50220;01/07/2018;;A364;0;0
50221;02/07/2018;;A364;0;0
50222;03/07/2018;;A364;0;0
50223;04/07/2018;;A364;0;0
50224;05/07/2018;;A364;0;0
50225;06/07/2018;;A364;0;0
50226;07/07/2018;;A364;0;0
50227;08/07/2018;;A364;0;0
50228;09/07/2018;;A364;0;0
50229;10/07/2018;;A364;0;0
50230;11/07/2018;;A364;0;0
50231;12/07/2018;;A364;0;0
50232;13/07/2018;;A364;0;0
50233;14/07/2018;;A364;0;0
50234;15/07/2018;;A364;0;0
50235;16/07/2018;;A364;0;0
50236;17/07/2018;;A364;0;0
50237;18/07/2018;;A364;0;0
50238;19/07/2018;;A364;0;0
50239;20/07/2018;;A364;0;0
50240;21/07/2018;;A364;0;0
50241;22/07/2018;;A364;0;0
50242;23/07/2018;2;A364;0;0
50243;24/07/2018;0;A364;0;0
50244;25/07/2018;0;A364;0;0
50245;26/07/2018;0;A364;0;0
50246;27/07/2018;0;A364;0;0
50247;28/07/2018;0;A364;0;0
50248;29/07/2018;0;A364;0;0
50249;30/07/2018;0;A364;0;0
50250;31/07/2018;0;A364;0;0
50251;01/08/2018;0;A364;0;0
50252;02/08/2018;0;A364;0;0
50253;03/08/2018;0;A364;0;0
50254;04/08/2018;0;A364;0;0
50255;05/08/2018;0;A364;0;0
50256;06/08/2018;0;A364;0;0.347915292
50257;07/08/2018;0;A364;0;0
50258;08/08/2018;0;A364;0;0
50259;09/08/2018;0;A364;0;0
50260;10/08/2018;0;A364;0;0
50261;11/08/2018;0;A364;0;0
50262;12/08/2018;0;A364;0;0
50263;13/08/2018;0;A364;0;4.826716423
50264;14/08/2018;11.2;A364;0;4.699612617
50265;15/08/2018;0;A364;0;1.070333958
50266;16/08/2018;0;A364;0;0
50267;17/08/2018;0;A364;0;0
50268;18/08/2018;0;A364;0.010375567;0
50269;19/08/2018;0;A364;0;0.344348609
50270;20/08/2018;0;A364;0;0
50271;21/08/2018;0;A364;0;0
50272;22/08/2018;0;A364;0;0
50273;23/08/2018;0;A364;0;0
50274;24/08/2018;0;A364;0;0
50275;25/08/2018;0;A364;0;0
50276;26/08/2018;0;A364;0;0
50277;27/08/2018;0;A364;0;0
50278;28/08/2018;0;A364;0;0
50279;29/08/2018;0;A364;0;0
50280;30/08/2018;0;A364;0;0
50281;31/08/2018;0;A364;0;0
50282;01/09/2018;0;A364;0;0
50283;02/09/2018;0;A364;0;0
50284;03/09/2018;0;A364;0;0
50285;04/09/2018;0;A364;0;0
50286;05/09/2018;0;A364;0;0.309515983
50287;06/09/2018;0;A364;0;0.27665925
50288;07/09/2018;0.8;A364;0;0
50289;08/09/2018;0;A364;0;0
50290;09/09/2018;0;A364;0;0
50291;10/09/2018;0;A364;0;0
50292;11/09/2018;0;A364;0;0
50293;12/09/2018;0;A364;0;0
